Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Affects Version/s,Affects Version/s,Fix Version/s,Fix Version/s,Component/s,Component/s,Component/s,Component/s,Due Date,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Cloners),Outward issue link (Cloners),Outward issue link (Copied),Outward issue link (Duplicate),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Problem/Incident),Outward issue link (Problem/Incident),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Outward issue link (Related),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (ACM Type),Custom field (Acceptance Criteria),Custom field (Actual End Time),Custom field (Actual Start  Time),Custom field (Affected Areas),Custom field (BizOps Approvers),Custom field (Business Justification),Custom field (Change Type),Custom field (Change completion date),Custom field (Change description),Custom field (Change description),Custom field (Change description),Custom field (Change description),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Contact Number),Custom field (Critical Business Process),Customer Request Type,Custom field (Database & Journal cleanup),Custom field (Days Since Last Comment),Custom field (Delivery Due Date),Custom field (Deployment Success),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (Duty Manager Approvers),Custom field (EPEX Project),Custom field (End Time),Custom field (Epic Link),Custom field (Estimate),Custom field (Fix Description),Custom field (Flagged),Custom field (HUPX Project),Custom field (Hosting Services Coordinator),Custom field (ICCC Invitation),Custom field (Impact),Custom field (Impact),Custom field (Impact Assessment),Custom field (Implementation Steps),Custom field (Introduction Factor),Custom field (Investigation reason),Custom field (Issue Detection Factor),Custom field (Issue Time),Custom field (M7 User),Custom field (M7A Change Description),Custom field (Merge Request Config),Custom field (Merge Request SQL),Custom field (Mitigation),Custom field (Onboarding details),Custom field (Operational categorization),Custom field (Owner),Custom field (PIR (Post Implementation Review)),Custom field (PO / ACM Approvers),Custom field (Pending reason),Custom field (Period),Custom field (Phase),Custom field (Price (excl. VAT)),Custom field (Probability),Custom field (Product Categorization),Custom field (Project Impact),Custom field (Purchasing Type),Custom field (RAID Response),Custom field (RAID type),Custom field (Rank),Custom field (Rank (Obsolete)),Custom field (Reason for failed deployment),Custom field (Release Notes),Custom field (Release Notes),Custom field (Release Notes),Custom field (Release Notes),Custom field (Reproducible),Custom field (Request Category),Custom field (Request participants),Custom field (Requirement ID),Custom field (Rollback Plan),Custom field (Root Cause Detail),Custom field (Root Cause Detail),Custom field (Root Cause Detail),Custom field (Root Cause Detail),Custom field (Root cause),Custom field (SAP Change),Custom field (SAP Record),Satisfaction score (out of 5),Custom field (Severity),Custom field (Shift Start Date),Custom field (Shift Type),Custom field (Source),Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Start Time),Custom field (Steps to reproduce),Custom field (Steps to reproduce),Custom field (Steps to reproduce),Custom field (Steps to reproduce),Custom field (Story Points),Custom field (Story Points),Custom field (Story Points),Custom field (Story Points),Custom field (Team),Custom field (TechOps Customer),Custom field (TechOps Service Catalogue),Custom field (Test Coverage),Custom field (Test Instructions),Custom field (Test Result),Time Spent in Progress,Time Spent in Progress simplified,Time to approve normal change,Time to approve normal change simplified,Time to close after resolution,Time to close after resolution simplified,Time to first response,Time to first response simplified,Time to resolution,Time to resolution simplified,Custom field (Urgency),Custom field (Urgency),Custom field (Waiting on),Custom field (Workaround),Custom field (XBID Environment),Custom field (XSOP Project),Custom field (Zephyr Teststep),Custom field ([Environment]),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitBranch),Custom field (gitCommitsReferenced),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
ACER Reporting - response to commented HLC,XP-763,76362,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Trivial,Done,de698,de698,de698,10/Dec/18 11:20,04/Aug/20 19:41,22/Feb/21 13:21,12/Dec/18 16:45,,,Pre2020,,,,,,,,,,"We received the commented version of HLC for BA DC (in mail).

Prepare the response and confirm with the dev team.

Communicate to the customers - after review! - via Jira XBID-3922.

 ",,de698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69292800,,,,,,,,,,XP-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|y07u40:",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Alpha Team Sprint 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12/Dec/18 16:45;de698;Response to customers is prepared, reviewed by team members.

*It will be sent out when the customers deliver their clarification regarding the storing period.*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA data collector - test with decShiftPx on product,XP-740,76204,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,de698,de698,de698,05/Dec/18 11:11,04/Aug/20 19:41,22/Feb/21 13:21,05/Dec/18 17:07,,,Pre2020,,,,,,,,,,"Test:
 # create new product with DecShiftPx other than 2
 # enter buy and sell orders into the order book
 # check the DB for Bid-Ask spread data
 # verify the correct price is captured. Expected: price should be in eurocents no matter what the DecShiftPx is on the product",,de698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05/Dec/18 16:46;de698;DB results_test with DecShiftPx.png;https://jira.deutsche-boerse.com/secure/attachment/63303/DB+results_test+with+DecShiftPx.png","05/Dec/18 16:46;de698;DecShiftPx 0.png;https://jira.deutsche-boerse.com/secure/attachment/63304/DecShiftPx+0.png","05/Dec/18 16:46;de698;DecShiftPx 2.png;https://jira.deutsche-boerse.com/secure/attachment/63305/DecShiftPx+2.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69897600,,,,,,,,,,XP-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|y07t68:",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Alpha Team Sprint 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05/Dec/18 17:07;de698;Environment: Syt1

User: XBEPEXX2
 # new product testBADC created with DecShiftPx=0, based on Intraday_Power_D
 # Orders entered in PT delivery area:
 ## ID Buy @ 10.4eur, Sell @ 15.4eur == spread 500 eurocents
 ## testBADC Buy @ 10eur, Sell @ 15eur == spread 500 eurocents
 # DB results: spread for product with DecShiftPx was collected as 5 cents, instead of 500 cents

*Proposed solution:*

Current products have DecShiftPx =2 and the value is not changeable. Only newly created products could have shift other than 2. Such scenario is not expected to occur. It was concluded that if such situation would, however, happen, the most feasible solution would be to identify corresponding values in the collected B-A spread data and recalculate based on the related product. Any other approaches are deemed as over-complicated, especially for not very likely scenarios like this one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XTG Support week 49,XP-694,75984,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,tm431,tm431,tm431,29/Nov/18 12:23,06/Nov/20 10:51,22/Feb/21 13:21,05/Dec/18 14:49,,,Pre2020,,,,,,,,,,"• Lessons learnt 
o AP DBAG 849 / XTG organization: Acknowledged by DBAG
o AP DBAG 853 / Dataset versus Snapshot: DBAG will take that point internally and come back in written by next coordination CC (2018/12/05). The pro and cons related to both approaches have been briefly discussed during the call to ensure that XTG and DBAG share the same understanding of the situation.
o AP DBAG 858
DBAG 858 R1.5 Lessons Learnt: 
DBAG will review XTG comments and will then come back to XTG DBAG 2018/11/28 Done
DBAG comments have been received: XTG will come back to DBAG by next coordination CC 2018/12/05

• XBID-3958 / Robustness of the processes 
DBAG 856 XBID-3958 / Robustness of the processes: 
XTG to review XTG comments and will then come back to XTG DBAG 2018/11/28 Done
DBAG answers have been received: XTG will come back to DBAG by next coordination CC 2018/12/05

• Release 2.0 / DST tests
Could DBAG indicate whether this NTP server could be connected to any other environments than Common Cute PXs?
DBAG: DST tests with NTP server can only be executed on Common Cute PXs

• DBAG Security Tests in Simulation environment:
DBAG need to check internally and will come back to XTG with a comprehensive view by next coordination CC 2018/12/05

• SIMU Availability after DBAG's Penetration Test 
DBAG will check internally by when the agreed snapshot will be restored in Simulation environment and then inform XTG by 2018/11/30 EOD

• Downtime for all non-prod environments on 22/11/2018
It is confirmed that DBAG will provide the updated Release Notes by 2018/11/30 EOD. The only change in the ComTrader is in the context of the new certificates.
DBAG is currently investigating on XBID-4187 and will directly update all parties in the JIRA tickets.",,tm431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70502400,,,,,,,,,,XP-4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|y07rjz:",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Home Office Team Sprint 6,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Add rest of the components to release notes, list all components (not only those that were changed since previous release)",XP-685,75965,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,cf948,cf948,cf948,29/Nov/18 09:35,06/Nov/20 10:51,22/Feb/21 13:21,05/Dec/18 16:06,,,Pre2020,,,,,,,,,,"Add these components:
 * Trading Test Client
 * Cmm Test Client
 * Dataset

{color:#172b4d}Also, all components have to be listed, not only those that were changed since previous release. Every component is listed only once (latest version).{color}",,cf948,,,,,,,,,,,,,,,,,,,,,,,,,,,XP-586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70502400,,,,,,,,,,XP-4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|y07rso:",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Ampere Sprint 6,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fix and validate minimal dataset,XP-667,75858,Bug,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,radeale,dw255,dw255,26/Nov/18 13:16,06/Nov/20 10:51,22/Feb/21 13:21,06/Dec/18 10:24,,,Pre2020,,Shipping,,,,,,,,"An error in XBID minimal dataset has been identified.
 * SPMADM01 user in SPM has user name with invalid characters: SuperAdmin_User_1. New veriosn of USM998 needs to be released as this user is listed in the Minimal Dataset.
 * Also other entities should be validated in order to avoid further validation errors and issues like SMXBID-1055.

 ",,dw255,jy268,radeale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69984000,,,,,,,,,,XP-4091,,,,,,,,,,,,,,26/Nov/18 13:16,,,,,,,,,,,,,,,,,,,,,"1|y07rsv:i",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Ampere Sprint 6,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,"30/Nov/18 13:34;radeale;Hey guys, I looked through USM998 and is seems that only the SM user is invalid.","04/Dec/18 11:36;jy268;Dataset 1.3.44 was released.","04/Dec/18 11:37;jy268;Minimal dataset is present in shipping module itself so it has to be released as well. SuperAdmin_User_1 will be changed to SuperAdminUser1 .","05/Dec/18 09:56;jy268;Please test in 1.5.0.6","05/Dec/18 12:24;radeale;Tested in SM 1.5.0.8/DST in the DB - the user name is correct.",,,,,,,,,,,,,,,,,,,,,,,,,,,
XTG Support,XP-647,75690,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,tm431,tm431,tm431,22/Nov/18 14:52,06/Nov/20 10:51,22/Feb/21 13:21,29/Nov/18 09:38,,,Pre2020,,,,,,,,,,"• Lessons learnt 
o AP DBAG 847
DBAG 847 R1.5 Lessons Learnt: 
DBAG/XTG to take XTG/DBAG inputs into account and to then come back to XTG with their feedbacks on those DBAG / XTG 2018/11/21 Done 
DBAG will review XTG comments and will then come back to XTG by 2018/11/28 (next coordination CC)
Could DBAG inform XTG whether DBAG would have any feedback on the R1.5 lessons learnt collected by XTG and shared with DBAG?
DBAG confirm that DBAG has no comment on the lessons learnt collected by XTG, means that those are acknowledged by DBAG

o AP DBAG 854
The reporting rule and the related explanation are fine for both XTG and DBAG.

• AP DBAG 850 / XBID-3958 
DBAG will review XTG comments and will then come back to XTG by 2018/11/28 (next coordination CC)

• AP DBAG 853
DBAG 853 R1.5 Lessons Learnt: 
DBAG to clarify whether this statement is correct: For upcoming UAT we will need to agree on one dataset that we will use during UAT deployment for test environment. It would apply only in case there is a need to redeploy the database as part of a deployment, i.e. not for all deployments DBAG 2018/11/28 Updated
DBAG will provide XTG with an answer during the next coordination CC (2018/11/28 / AP Updated)
Already discussed during the call: even though it cannot be already known which exact dataset will be used for Release 2.0 UAT, it is already known that the dataset will have to be adjusted in order to properly include all XTG second wave parties.

• LIP B environment
o AP DBAG 857: Acknowledged by DBAG. Topic closed

• DST Test Completion Report
Acknowledged and welcomed from DBAG
XTG to share that document together with those MMs

• Release 2.0
o R2.0 Failover Tests:
Questions understood by DBAG. DBAG will check internally and aims at coming back to XTG with answers by next coordination call (2018/11/28). However, DBAG already informed that this is tightly linked to the finalization of R2.0 scope.

o R2.0 DST tests: DBAG will check whether DBAG NTP server could be connected to Simulation environment in order to have DST tests executed on Simulation environment during R2.0 UAT (AP DBAG by next coordination CC 2018/11/28)",,tm431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70934400,,,,,,,,,,XP-4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000yu5:xhhz",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Home Office Team Sprint 5 (PS),,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23/Nov/18 14:27;tm431;Please find our answers in BLUE. Let us know if we have forgotten anyting.

BR
Patrik


o AP DBAG 847
DBAG 847 R1.5 Lessons Learnt: 
DBAG/XTG to take XTG/DBAG inputs into account and to then come back to XTG with their feedbacks on those DBAG / XTG 2018/11/21 Done 
DBAG will review XTG comments and will then come back to XTG by 2018/11/28 (next coordination CC)
 DBAG: See comments in the document.


• AP DBAG 850 / XBID-3958 
DBAG will review XTG comments and will then come back to XTG by 2018/11/28 (next coordination CC)
 DBAG: See comments in the document.


• AP DBAG 853
DBAG 853 R1.5 Lessons Learnt: 
DBAG to clarify whether this statement is correct: For upcoming UAT we will need to agree on one dataset that we will use during UAT deployment for test environment. It would apply only in case there is a need to redeploy the database as part of a deployment, i.e. not for all deployments DBAG 2018/11/28 Updated
DBAG will provide XTG with an answer during the next coordination CC (2018/11/28 / AP Updated)
Already discussed during the call: even though it cannot be already known which exact dataset will be used for Release 2.0 UAT, it is already known that the dataset will have to be adjusted in order to properly include all XTG second wave parties
 DBAG: We have reviewed our comment. And our only concern was if there will be two Datasets one with XTG second wave parties and one without. We strongly suggest to have only one. During the call DBAG understood that there will be only one dataset with XTG second wave parties data. So our comment is answered. XTG must now decide on a form of the new dataset (excel file from which we will generate the dataset, in this way this can be time-consuming and require

• Release 2.0
o R2.0 Failover Tests:
Questions understood by DBAG. DBAG will check internally and aims at coming back to XTG with answers by next coordination call (2018/11/28). However, DBAG already informed that this is tightly linked to the finalization of R2.0 scope.
 DBAG: As indicated in the last call this can be only properly answered after the scope of 2.0 is finalized. But as there is no major “technical” change in 2.0 as was in 1.5 (3node Rabbit Cluster) we do not currently foresee any major extension. DBAG thus consider current failover test steps as good starting point for 2.0 failover execution. DBAG suggest to jointly review all failover testcases as was done before failover tests in 1.5 were executed. (XTG has provided first draft of failover testscenario/steps and there were couple of rounds to review/understand/extend some teststeps which according to DBAG has added big value before the execution)


o R2.0 DST tests: DBAG will check whether DBAG NTP server could be connected to Simulation environment in order to have DST tests executed on Simulation environment during R2.0 UAT (AP DBAG by next coordination CC 2018/11/28)
 DBAG: NO this is not possible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Release 2.0 Managerial Documents,XP-645,75680,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,,qm925,qm925,22/Nov/18 12:50,06/Nov/20 10:51,22/Feb/21 13:21,22/Nov/18 15:10,,,Pre2020,,,,,,,,,,"Respond to the PXs comments:

* Acceptance Criteria Plan
* Release Plan
* Test Strategy
* High-level Timeline

Documents directory: https://projects.deutsche-boerse.de/sites/ps0080/Shared%20Documents/Forms/AllItems.aspx?RootFolder=%2Fsites%2Fps0080%2FShared%20Documents%2F02%20XBID%20Releases%2FXBID%202%2E0%2FManagerial%20Documents&View=%7B6C81558C-B2AA-42D3-A854-B2860B7C1829%7D",,qm925,qz412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71020800,,,,,,,,,,XP-4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000yu5:xhhi",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Home Office Team Sprint 5 (PS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22/Nov/18 15:10;qz412;Done by [~rg535], [~gd553]. Closing this task, thx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch 5 Documentation Update - Shipping Module,XP-635,75640,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,zi174,radeale,radeale,21/Nov/18 16:15,04/Aug/20 19:40,22/Feb/21 13:21,29/Apr/19 14:26,,,Pre2020,,Capacity,,,,,Batch_5,,,"The following documents need to be checked (whether an update is needed) and updated with the Batch 5 Spec Clarification containers.
 A thorough review must follow.

DFS300 - Shipping Module Reference Data and Handover
 DFS310 - Shipping Module File Management
 DFS320 - Shipping Module Graphical User Interfaces
 DFS520 - Rest WebServices Interface for Shipping Module

As a part of the task please also finalize discussion of the related B5 Spec Clarification tickets. The rest should be moved to Batch 6.",,radeale,zi174,,,,,,,,,,,,,,,,,,,,,,,,,,XP-634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57369600,,,,,,,,,,XP-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000yrt:0ujzc",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Home Office team 24,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24/Apr/19 14:55;zi174;Based on a jira filter (project = XBID AND issuetype = ""Spec Clarification"" AND labels = Batch_5 ORDER BY summary ASC, description ASC, priority DESC, updated DESC) 

These tickets are incorporated:
XBID-3754
XBID-4037
XBID-3742
XBID-4242

WIP version:
S:\Energie\Prod_DEVELOP\001 XBID\002 System Documentation\03 Functional Specifications\Batch_5","29/Apr/19 14:24;radeale;Review OK :)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch 5 Documentation Update - Trading,XP-634,75639,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,de698,radeale,radeale,21/Nov/18 16:13,04/Aug/20 19:41,22/Feb/21 13:21,06/May/19 14:29,,,Pre2020,,Capacity,,,,,Batch_5,,,"The following documents need to be checked (whether an update is needed) and updated with the Batch 5 Spec Clarification containers.
 A thorough review must follow.

DFS240 - XML Report Structure
 DFS510 - AMQP Public Message Interface - Trading
 DFS700 - Reference Data Module GUI - _The Trading part_
 HLS100 - Functional Description SOB
 HLS500 - PMI Logger Functional Concept*

*The document is not strictly related only the Trading

 As a part of the task please also finalize discussion of the related B5 Spec Clarification tickets. The rest should be moved to Batch 6.

 

Documentation WIP:

S:\Energie\Prod_DEVELOP\001 XBID\002 System Documentation\03 Functional Specifications\Batch_5",,de698,radeale,tz118,,,,,,,,,,,,,,,,,,,,,,,,,XP-633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57024000,,,,,,,,,,XP-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|y08eso:1u",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Alpha Team Sprint 24 [S],Alpha Team Sprint 25,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26/Apr/19 15:33;de698;XBID-3801 needs additional work - proposed changes incorporated
 XBID-3750 needs minor additional work - updated Figure attached to external Jira for approval","03/May/19 16:42;tz118;DFS510, HLS100 and DFS900 reviewed and updated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch 5 Documentation Update - Capacity,XP-633,75638,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,radeale,radeale,radeale,21/Nov/18 16:12,04/Aug/20 19:40,22/Feb/21 13:21,29/Apr/19 14:27,,,Pre2020,,Capacity,,,,,Batch_5,,,"The following documents need to be checked (whether an update is needed) and updated with the Batch 5 Spec Clarification containers.
 A thorough review must follow.

DFS500 - AMQP Public Message Interface
 DFS700 - Reference Data Module GUI - _The CMM part_
 DFS700a - Roles and Rights*
 DFS800 - Capacity Management TSO Interface
 HLS100A - Functional Description Capacity Management Module

*The document is not strictly related only the CMM

As a part of the task please also finalize discussion of the related B5 Spec Clarification tickets. The rest should be moved to Batch 6.",,radeale,zi174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57369600,,,,,,,,,,XP-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000yrt:0ujz6",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Home Office team 24,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25/Apr/19 17:04;radeale;Hi Jakub!

Please check the following documents in:

S:\Energie\Prod_DEVELOP\001 XBID\002 System Documentation\03 Functional Specifications\Batch_5\

- DFS500
- DFS520
- DFS700
- DFS800
- HLS100A

Thanks!","29/Apr/19 14:02;zi174;Hi Alex,
the review is done. From my point of view, everything seems OK
","29/Apr/19 14:28;radeale;To be sent out as a whole package once the SOB doc update is done. But let's leave the external communication to another ticket. Or reopen this one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Release ComTrader to all non-prod environments,XP-627,75628,Task,Done,XP,XBID Agile Development,software,dm700,Agile XBID delivery ,,Minor,Done,cf948,qz412,qz412,21/Nov/18 13:48,06/Nov/20 10:51,22/Feb/21 13:21,22/Nov/18 09:22,,,Pre2020,,,,,,,,,,,,cf948,qz412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71107200,,,,,,,,,,XP-4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1|000yus:b2r",9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,Ampere Sprint 4,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22/Nov/18 09:22;cf948;ComTrader 2.5.1.35 prepared for:
 * XBID SIMU
 * XBID CUTE int
 * XBID CUTE PX A
 * XBID CUTE PX B
 * XBID CUTE PX C
 * XBID CUTE PX D
 * XBID CUTE PX E
 * XBID CUTE PX F
 * XBID CUTE PX G
 * XBID CUTE PX H
 * XBID CUTE PX I
 * XBID CUTE PX J
 * XBID CUTE PX K
 * XBID CUTE PX L
 * XBID CUTE PX TSOs
 * LIP A
 * LIP B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
