order_exe_time_millis,trade_count
5,0
6,0
9,0
4,0
6,0
4,0
4,0
11,0
4,0
14,2
6,0
6,0
7,0
11,0
5,0
4,0
5,0
6,0
4,0
10,0
8,0
4,0
4,0
4,0
6,0
10,0
4,0
4,0
5,0
6,0
4,0
10,0
4,0
4,0
4,0
5,0
5,0
10,0
6,0
4,0
5,0
4,0
6,0
4,0
10,0
8,0
6,0
7,0
12,0
14,0
5,0
6,0
6,0
27,0
5,0
9,0
12,0
4,0
5,0
5,0
10,0
12,0
4,0
7,0
4,0
4,0
6,0
9,0
4,0
4,0
5,0
4,0
5,0
12,0
4,0
5,0
5,0
5,0
7,0
5,0
10,0
5,0
5,0
7,0
8,0
5,0
10,0
8,0
4,0
5,0
6,0
10,0
4,0
5,0
4,0
20,0
26,0
28,0
73,0
78,0
78,0
78,0
78,0
78,0
78,0
78,0
78,0
80,0
96,0
96,0
96,0
96,0
97,0
96,0
96,0
97,0
97,0
102,5
119,0
120,0
120,0
120,0
120,0
120,0
121,0
121,0
121,0
123,3
232,0
237,0
237,0
237,0
237,0
237,0
237,0
238,0
238,0
240,0
266,0
266,0
268,0
268,0
275,0
275,0
275,0
275,0
276,0
280,7
332,0
332,0
332,0
333,0
333,0
333,0
333,0
334,0
333,0
342,14
342,0
342,0
342,0
342,0
342,0
342,0
341,0
341,0
341,0
6,0
8,0
21,0
24,0
24,0
24,0
24,0
24,0
24,0
41,2
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
50,3
9,0
5,0
289,0
273,0
273,0
230,0
186,0
174,0
148,0
142,0
142,0
98,0
97,0
58,0
54,0
11,0
11,0
6,0
11,0
87,0
95,0
95,0
96,0
96,0
96,0
96,0
97,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
547,0
547,0
556,7
556,0
556,0
556,0
556,0
556,0
557,0
557,0
557,0
557,0
558,0
624,0
624,0
624,0
625,0
625,0
625,0
625,0
625,0
625,0
629,5
629,0
631,0
631,0
631,0
631,0
631,0
631,0
631,0
631,0
646,15
646,0
646,0
646,0
646,0
646,0
646,0
646,0
646,0
646,0
631,0
631,0
631,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
630,0
629,0
630,0
629,0
629,0
629,0
629,0
629,0
629,0
629,0
629,0
629,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
627,0
627,0
627,0
627,0
627,0
627,0
627,0
627,0
627,0
627,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
626,0
625,0
625,0
625,0
625,0
625,0
625,0
625,0
625,0
625,0
625,0
624,0
624,0
624,0
624,0
624,0
624,0
624,0
624,0
623,0
623,0
623,0
623,0
623,0
304,0
304,0
304,0
304,0
304,0
304,0
304,0
304,0
305,0
306,0
306,0
306,0
306,0
306,1
306,0
306,0
306,0
306,0
306,0
306,0
306,0
306,0
306,0
306,0
306,0
307,0
307,0
307,0
307,0
307,0
307,0
307,0
307,0
307,0
307,0
307,0
307,0
308,0
308,0
308,0
308,0
308,0
308,0
308,0
308,0
309,0
309,0
309,0
309,0
309,0
309,0
309,0
309,0
309,0
309,0
311,0
311,0
311,0
311,0
311,0
312,0
312,0
312,0
312,0
312,0
312,0
312,0
312,0
312,0
313,0
313,0
313,0
313,0
313,0
310,0
297,0
298,7
254,0
211,0
195,0
167,0
167,0
124,2
70,0
69,0
53,0
36,0
34,0
5,0
10,1
14,2
9,0
327,0
327,0
284,2
272,0
240,0
197,1
197,0
157,0
154,2
227,1
207,0
163,0
163,1
148,2
129,2
83,0
48,0
48,0
39,0
5,0
4,0
4,0
11,0
11,0
4,0
21,0
5,0
8,2
15,2
15,0
5,0
5,0
11,2
5,0
9,1
9,0
11,0
5,0
5,0
4,0
5,0
9,0
4,0
5,0
6,0
4,0
6,1
16,1
4,0
6,0
7,0
10,2
11,0
5,0
5,0
6,0
15,2
4,0
22,1
4,0
6,0
7,0
5,0
7,0
10,0
12,1
9,0
9,0
5,0
20,0
6,0
24,3
5,0
6,0
4,0
5,0
5,0
4,0
11,0
13,0
5,0
12,1
4,0
9,0
11,0
4,0
4,0
13,1
5,0
4,0
5,0
6,0
74,0
73,0
70,0
70,0
54,0
51,0
11,0
5,0
25,0
17,3
5,0
5,0
5,0
7,0
16,0
5,0
4,0
4,0
5,0
10,0
11,0
5,0
4,0
10,1
4,0
6,0
10,0
5,0
4,0
5,0
6,0
5,0
10,0
4,0
4,0
5,0
6,0
4,0
19,2
4,0
5,0
6,0
4,0
4,0
10,0
12,0
5,0
6,0
4,0
9,0
4,0
6,0
4,0
4,0
6,0
9,0
4,0
4,0
4,0
6,0
4,0
10,0
10,0
4,0
5,0
4,0
6,0
9,0
4,0
4,0
5,0
9,0
10,0
4,0
7,0
5,0
4,0
6,0
10,0
4,0
4,0
4,0
6,0
4,0
10,0
4,0
4,0
6,0
4,0
9,0
4,0
9,0
4,0
6,0
4,0
9,0
4,0
4,0
13,0
15,0
7,0
9,0
4,0
4,0
23,0
4,0
4,0
4,0
9,0
4,0
4,0
4,0
4,0
6,0
9,0
4,0
6,0
4,0
4,0
6,0
9,0
4,0
4,0
5,0
5,0
6,0
10,0
4,0
4,0
5,0
7,0
10,0
12,0
5,0
4,0
6,0
10,0
4,0
5,0
4,0
4,0
6,0
11,0
4,0
5,0
4,0
5,0
50,0
50,0
21,0
5,0
4,0
6,0
8,0
9,0
4,0
5,0
4,0
5,0
4,0
11,0
4,0
15,1
8,0
5,0
6,0
10,0
4,0
4,0
5,0
6,0
12,0
13,0
5,0
5,0
5,0
4,0
6,0
10,0
4,0
8,0
4,0
12,2
13,0
4,0
5,0
5,0
5,0
4,0
9,0
12,0
13,0
5,0
4,0
4,0
10,0
12,0
4,0
4,0
13,2
5,0
11,0
4,0
5,0
5,0
4,0
16,3
16,0
5,0
5,0
5,0
5,0
12,2
10,0
4,0
4,0
5,0
5,0
4,0
10,0
10,2
5,0
12,2
12,0
10,0
12,2
5,0
5,0
7,0
14,1
17,1
8,0
5,0
6,0
7,0
10,1
22,1
19,3
6,0
5,0
14,2
14,0
16,1
15,1
15,0
6,0
8,0
5,0
18,2
4,0
5,0
5,0
5,0
4,0
18,2
16,2
16,0
6,0
5,0
9,1
9,0
6,0
5,0
5,0
18,0
10,0
13,0
20,0
26,0
25,0
25,0
24,0
23,0
22,0
22,0
20,0
24,0
23,0
23,0
22,0
22,0
21,0
20,0
19,0
23,0
22,0
21,0
20,0
19,0
19,0
20,0
19,0
22,0
27,0
26,0
26,0
25,0
24,0
24,0
23,0
23,0
21,0
31,0
31,0
31,0
31,0
30,0
29,0
28,0
28,0
28,3
45,0
44,0
43,0
43,0
43,0
42,0
41,0
41,0
41,0
41,0
40,0
40,0
39,0
38,0
38,0
38,0
37,0
36,0
36,2
43,0
42,0
42,0
42,0
42,0
40,0
40,0
39,0
39,0
38,0
28,1
35,0
34,0
34,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
36,0
36,0
36,0
34,0
34,0
34,0
35,0
34,0
33,0
33,0
32,0
32,0
29,0
29,0
25,0
21,0
10,1
5,0
10,0
10,0
5,0
26,0
5,0
5,0
10,0
4,0
5,0
5,0
5,0
4,0
10,0
12,0
6,0
5,0
4,0
4,0
14,2
15,0
5,0
5,0
68,0
25,0
25,0
10,0
13,0
5,0
5,0
7,0
5,0
14,0
4,0
5,0
4,0
6,0
9,0
4,0
5,0
4,0
13,1
14,0
5,0
5,0
4,0
5,0
6,0
12,0
5,0
4,0
4,0
5,0
5,0
11,0
13,0
6,0
5,0
5,0
16,1
17,0
6,0
6,0
5,0
5,0
5,0
12,0
5,0
4,0
5,0
5,0
8,0
11,0
5,0
5,0
12,2
13,0
5,0
11,0
5,0
7,0
4,0
6,0
11,0
5,0
5,0
5,0
4,0
5,0
9,0
4,0
4,0
12,2
13,0
5,0
10,0
5,0
4,0
4,0
4,0
9,0
11,0
4,0
5,0
4,0
5,0
7,0
9,0
5,0
4,0
4,0
4,0
6,0
5,0
12,0
4,0
5,0
5,0
5,0
4,0
10,0
7,0
8,0
5,0
5,0
5,0
4,0
4,0
6,0
8,0
9,0
5,0
5,0
5,0
4,0
3,0
12,0
6,0
8,0
5,0
5,0
5,0
16,1
13,0
5,0
6,0
6,0
9,1
10,0
13,0
5,0
5,0
5,0
5,0
9,0
5,0
8,0
5,0
5,0
5,0
10,0
38,0
44,0
38,0
8,0
4,0
10,0
10,0
10,0
5,0
4,0
13,0
4,0
5,0
7,0
5,0
5,0
17,1
6,0
7,0
5,0
4,0
5,0
9,0
11,0
6,0
5,0
4,0
4,0
4,0
5,0
6,0
17,2
18,0
5,0
10,0
19,0
4,0
7,0
5,0
4,0
10,0
12,0
5,0
5,0
5,0
5,0
9,0
5,0
6,0
4,0
4,0
22,2
5,0
6,0
5,0
5,0
9,0
9,0
5,0
7,0
5,0
5,0
11,0
5,0
7,0
5,0
5,0
5,0
10,0
11,0
12,0
4,0
4,0
5,0
9,0
5,0
7,0
5,0
5,0
4,0
10,0
12,0
5,0
5,0
5,0
5,0
18,2
19,0
19,0
5,0
7,0
4,0
10,0
11,1
12,0
5,0
5,0
11,0
5,0
5,0
7,0
5,0
12,2
10,0
10,0
9,0
8,0
11,2
5,0
10,0
5,0
7,0
10,1
4,0
5,0
18,2
7,0
7,0
9,0
5,0
12,3
6,0
11,0
6,0
8,0
5,0
8,2
5,0
9,0
12,0
10,0
5,0
11,0
11,2
10,0
5,0
7,0
5,0
5,0
10,0
5,0
7,0
4,0
4,0
6,0
41,0
41,0
14,0
4,0
4,0
4,0
17,0
10,2
5,0
6,0
6,1
5,0
10,0
5,0
5,0
10,0
4,0
6,1
9,0
5,0
4,0
6,0
4,0
6,1
9,0
11,0
9,0
7,0
10,0
4,0
15,1
4,0
4,0
4,0
6,0
4,0
9,0
5,0
4,0
5,0
7,0
10,0
5,0
5,0
5,0
7,0
5,0
10,0
5,0
5,0
7,0
5,0
5,0
10,0
5,0
5,0
7,0
5,0
7,0
10,0
5,0
7,0
5,0
7,0
5,0
10,0
8,0
5,0
7,0
5,0
5,0
10,0
6,0
5,0
4,0
6,0
5,0
10,0
5,0
5,0
6,0
5,0
17,2
9,0
4,0
4,0
7,0
5,0
10,0
4,0
5,0
6,0
5,0
4,0
10,0
5,0
4,0
11,0
11,0
11,0
9,0
5,0
4,0
21,0
5,0
4,0
7,0
18,1
7,0
5,0
4,0
7,0
4,0
10,0
5,0
5,0
5,0
7,0
8,0
10,0
6,0
5,0
5,0
5,0
5,0
12,0
5,0
6,0
6,0
6,0
7,0
10,0
22,2
5,0
4,0
11,0
12,0
5,0
14,2
5,0
5,0
6,0
9,0
4,0
4,0
7,0
9,0
10,0
5,0
5,0
55,0
55,0
51,2
10,0
5,0
5,0
5,0
8,0
5,0
10,0
5,0
5,0
12,0
5,0
6,0
10,0
5,0
7,0
4,0
4,0
14,0
19,2
5,0
7,0
5,0
5,0
18,1
6,0
4,0
5,0
6,0
5,0
10,0
5,0
4,0
7,0
5,0
4,0
10,0
4,0
5,0
6,0
20,3
4,0
10,0
18,0
18,0
12,0
4,0
4,0
9,0
12,0
4,0
4,0
15,2
12,2
12,0
5,0
5,0
4,0
5,0
12,1
5,0
4,0
5,0
8,0
5,0
10,0
5,0
4,0
5,0
10,2
11,0
10,0
19,1
4,0
5,0
6,0
4,0
9,0
5,0
5,0
4,0
6,0
5,0
10,0
4,0
16,1
21,0
17,0
17,2
10,0
5,0
5,0
4,0
6,0
5,0
10,0
5,0
5,0
6,0
7,0
7,0
9,0
7,2
5,0
5,0
6,0
4,0
5,0
5,0
7,0
4,0
9,0
5,0
5,0
7,0
14,2
9,1
14,0
5,0
6,0
4,0
4,0
10,1
11,0
5,0
5,0
7,0
8,0
11,2
4,0
22,3
6,0
7,0
10,3
4,0
4,0
10,0
12,0
106,3
93,0
67,0
62,0
19,0
19,0
19,0
9,0
22,2
10,0
105,0
107,0
6,0
12,0
13,0
16,0
15,0
5,0
5,0
5,0
12,1
5,0
6,0
5,0
5,0
12,2
10,0
12,0
10,0
5,0
5,0
4,0
10,0
5,0
11,0
4,0
5,0
7,1
9,0
5,0
7,0
5,0
5,0
11,0
14,0
5,0
7,0
4,0
4,0
10,1
13,0
6,0
7,0
5,0
5,0
10,0
5,0
4,0
6,0
4,0
4,0
9,0
4,0
6,0
6,0
5,0
5,0
9,0
5,0
6,0
11,1
5,0
5,0
10,0
4,0
6,0
5,0
5,0
7,0
9,0
6,0
7,0
11,1
4,0
4,0
21,2
4,0
5,0
6,0
4,0
4,0
10,0
6,0
7,0
8,0
5,0
9,0
21,0
11,0
5,0
8,0
5,0
10,0
21,2
5,0
6,0
7,0
10,0
5,0
9,0
4,0
5,0
7,0
4,0
5,0
11,0
4,0
4,0
7,0
4,0
5,0
9,0
5,0
7,0
5,0
6,0
5,0
10,0
6,0
7,0
5,0
5,0
4,0
10,0
4,0
7,0
4,0
5,0
4,0
10,0
12,0
4,0
5,0
5,0
9,0
5,0
5,0
6,0
5,0
4,0
9,0
5,0
43,0
42,0
27,0
5,0
10,0
5,0
5,0
7,0
7,0
5,0
9,0
4,0
4,0
6,0
21,0
4,0
4,0
10,0
5,0
8,0
4,0
4,0
4,0
8,0
4,0
6,0
5,0
5,0
5,0
10,0
6,0
8,0
5,0
5,0
4,0
10,0
13,0
4,0
14,0
6,0
10,0
5,0
5,0
7,0
5,0
5,0
18,1
5,0
7,0
6,0
5,0
5,0
10,0
5,0
5,0
8,0
10,0
4,0
10,0
4,0
5,0
5,0
8,0
5,0
10,0
12,0
5,0
8,0
5,0
5,0
11,0
7,0
6,0
9,0
5,0
5,0
10,0
5,0
7,0
4,0
4,0
10,0
5,0
7,0
5,0
5,0
4,0
9,0
5,0
4,0
7,0
5,0
8,0
9,0
5,0
5,0
5,0
6,0
4,0
9,0
4,0
4,0
5,0
7,0
4,0
9,0
4,0
4,0
5,0
7,0
5,0
4,0
9,0
5,0
6,0
4,0
5,0
9,0
4,0
6,1
8,0
4,0
7,0
10,0
5,0
7,0
4,0
5,0
9,0
5,0
8,0
5,0
5,0
5,0
9,0
13,0
5,0
4,0
6,0
4,0
10,0
5,0
12,2
13,0
6,0
4,0
5,0
9,0
5,0
7,0
10,2
5,0
4,0
10,0
12,0
8,1
5,0
4,0
5,0
18,2
18,0
4,0
11,2
8,0
5,0
10,0
11,0
5,0
10,2
5,0
5,0
6,0
4,0
4,0
4,0
10,0
18,3
23,0
24,1
5,0
13,2
9,0
4,0
5,0
6,0
20,0
4,0
13,3
9,0
5,0
6,0
5,0
4,0
4,0
14,1
9,1
10,0
5,0
14,2
5,0
9,0
11,0
5,0
12,0
9,1
5,0
12,0
4,0
4,0
9,0
4,0
4,0
19,2
19,0
6,0
5,0
4,0
11,0
5,0
7,0
8,0
6,0
4,0
9,0
4,0
4,0
10,2
11,0
9,1
10,0
4,0
4,0
17,2
17,0
11,2
10,0
12,0
5,0
7,0
5,0
5,0
11,0
4,0
4,0
6,0
4,0
4,0
10,0
4,0
6,0
4,0
4,0
5,0
18,2
19,0
4,0
6,0
5,0
7,0
4,0
6,0
4,0
4,0
4,0
9,0
4,0
6,0
4,0
4,0
4,0
4,0
10,0
10,1
11,0
5,0
7,0
24,2
24,0
4,0
5,0
5,0
4,0
5,0
10,0
12,0
77,0
62,0
60,0
33,0
10,0
11,0
8,0
8,0
5,0
5,0
12,0
5,0
5,0
4,0
14,2
15,0
9,0
9,0
4,0
4,0
5,0
7,0
8,0
4,0
4,0
4,0
10,0
12,0
4,0
4,0
10,0
10,0
12,1
12,0
12,1
4,0
5,0
4,0
6,0
10,0
12,0
10,1
5,0
4,0
3,0
11,0
4,0
4,0
4,0
4,0
10,1
11,0
4,0
4,0
6,0
5,0
6,0
9,0
5,0
4,0
5,0
6,0
8,0
9,0
18,0
20,0
20,0
19,0
18,0
18,0
17,0
18,0
23,0
19,0
18,0
24,0
24,0
22,0
22,0
18,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
23,0
28,0
28,0
28,0
25,0
25,0
25,0
25,0
25,0
26,0
26,0
27,0
27,0
27,0
25,1
29,0
28,0
28,0
28,0
27,0
26,0
25,0
25,0
25,0
28,0
27,0
27,0
26,0
26,0
25,0
28,0
27,0
26,0
26,0
26,0
24,0
24,0
23,0
24,1
25,0
25,0
24,0
23,0
23,0
23,0
25,0
26,0
25,0
25,0
24,0
24,0
22,0
22,0
22,0
21,0
23,0
22,0
22,0
22,0
20,0
20,0
19,0
18,0
18,0
18,0
19,0
19,0
17,0
17,0
17,0
15,0
17,0
13,0
4,0
5,0
5,0
5,0
4,0
9,0
5,0
7,0
5,0
4,0
4,0
18,1
5,0
6,0
5,0
5,0
4,0
8,0
4,0
6,0
5,0
5,0
5,0
9,0
4,0
6,0
4,0
4,0
6,0
10,0
5,0
5,0
7,0
4,0
4,0
12,1
6,0
5,0
7,0
4,0
4,0
8,0
4,0
4,0
13,0
13,0
10,0
4,0
4,0
5,0
6,0
5,0
10,0
4,0
7,0
4,0
8,0
4,0
18,1
9,0
5,0
5,0
7,0
10,1
9,0
4,0
4,0
4,0
6,0
4,0
16,1
5,0
4,0
6,0
13,1
4,0
9,0
5,0
4,0
5,0
4,0
4,0
10,0
65,0
30,0
22,0
22,0
10,0
29,0
15,2
4,0
4,0
7,0
13,0
6,0
5,0
8,0
8,0
4,0
10,0
4,0
5,0
7,0
4,0
4,0
10,0
4,0
4,0
7,0
5,0
6,0
10,0
4,0
4,0
6,0
4,0
4,0
10,0
5,0
7,0
4,0
4,0
12,3
9,0
4,0
4,0
5,0
12,2
4,0
4,0
4,0
6,0
5,0
9,2
10,0
3,0
4,0
9,0
9,0
11,2
10,0
4,0
4,0
6,0
11,2
4,0
9,0
5,0
7,0
6,0
7,0
4,0
9,0
6,0
6,1
4,0
6,0
5,0
10,0
5,0
6,1
4,0
7,0
4,0
9,0
11,2
5,0
7,0
8,0
5,0
10,0
10,1
5,0
4,0
6,0
4,0
4,0
8,0
5,0
7,0
4,0
9,0
8,0
4,0
6,0
8,0
4,0
10,0
8,0
4,0
6,0
8,0
5,0
9,0
4,0
5,0
4,0
7,0
5,0
10,0
5,0
4,0
5,0
6,0
4,0
10,0
7,0
8,0
5,0
4,0
7,0
9,0
5,0
5,0
5,0
5,0
7,0
9,0
5,0
4,0
5,0
5,0
11,0
4,0
4,0
6,0
4,0
5,0
7,0
4,0
4,0
4,0
68,0
68,0
33,0
22,0
4,0
4,0
6,0
4,0
9,0
8,0
3,0
3,0
6,0
8,0
19,2
3,0
3,0
5,0
5,0
14,0
9,0
5,0
6,0
4,0
4,0
4,0
13,1
4,0
4,0
14,2
5,0
10,0
11,0
4,0
5,0
4,0
10,1
11,0
5,0
5,0
4,0
5,0
6,0
9,0
4,0
4,0
4,0
4,0
6,0
10,0
21,2
5,0
4,0
5,0
9,0
9,0
4,0
4,0
6,0
5,0
13,1
10,0
4,0
14,1
11,0
11,0
6,0
9,0
4,0
4,0
10,0
14,0
4,0
6,0
9,0
4,0
4,0
4,0
4,0
7,0
4,0
19,3
14,0
5,0
6,0
10,0
4,0
4,0
3,0
6,0
4,0
18,2
5,0
5,0
4,0
6,0
10,1
9,0
4,0
5,0
7,0
10,0
4,0
9,0
4,0
5,0
14,1
13,1
9,0
5,0
13,2
4,0
6,0
5,0
13,0
5,0
4,0
5,0
6,0
4,0
10,0
4,0
4,0
4,0
4,0
11,0
4,0
4,0
4,0
4,0
4,0
11,0
5,0
19,2
5,0
5,0
7,0
10,0
4,0
4,0
4,0
4,0
5,0
9,0
4,0
4,0
5,0
6,0
14,3
9,0
59,0
27,0
15,0
15,0
15,2
11,0
5,0
4,0
5,0
7,0
4,0
5,0
10,0
20,2
5,0
6,0
10,0
4,0
4,0
4,0
5,0
7,0
10,0
4,0
5,0
4,0
5,0
6,0
9,0
8,0
4,0
5,0
7,0
4,0
4,0
9,0
4,0
4,0
6,0
4,0
4,0
9,0
4,0
5,0
6,0
4,0
4,0
9,0
5,0
6,0
7,0
17,2
11,0
5,0
4,0
4,0
5,0
4,0
9,0
4,0
6,0
4,0
5,0
14,1
4,0
4,0
4,0
4,0
6,0
12,2
12,0
4,0
4,0
6,0
4,0
13,2
4,0
5,0
5,0
7,0
4,0
12,3
9,0
5,0
4,0
4,0
5,0
19,3
5,0
5,0
5,0
5,0
6,0
4,0
17,2
10,0
5,0
7,0
22,2
4,0
9,0
6,2
13,0
13,0
12,0
9,0
4,0
5,0
4,0
6,0
10,0
7,0
5,0
6,0
4,0
6,0
4,0
9,0
7,1
5,0
6,0
4,0
4,0
9,0
4,0
11,1
11,0
5,0
4,0
9,0
4,0
4,0
6,0
5,0
4,0
9,0
4,0
4,0
6,0
4,0
4,0
9,0
6,0
44,2
37,1
37,0
4,0
4,0
10,2
5,0
6,0
14,0
10,0
4,0
9,1
8,0
9,0
10,0
5,0
4,0
8,0
9,1
10,0
4,0
9,0
5,0
5,0
6,0
12,3
4,0
10,0
5,0
4,0
6,0
4,0
4,0
9,0
4,0
5,0
5,0
6,0
4,0
16,1
17,0
5,0
6,0
4,0
4,0
10,0
4,0
3,0
4,0
6,0
9,0
5,0
4,0
4,0
4,0
9,0
10,0
15,3
11,0
5,0
4,0
11,0
11,0
5,0
12,2
4,0
10,0
11,0
5,0
12,0
4,0
4,0
4,0
5,0
9,0
4,0
4,0
4,0
6,0
4,0
9,0
5,0
4,0
4,0
6,0
4,0
10,0
4,0
4,0
5,0
4,0
4,0
16,0
10,0
5,0
7,0
11,0
14,0
5,0
5,0
5,0
5,0
7,0
10,0
5,0
6,0
5,0
5,0
8,0
10,0
6,0
19,3
5,0
5,0
5,0
12,0
15,0
5,0
5,0
5,0
6,0
10,0
5,0
4,0
5,0
7,0
5,0
10,0
5,0
4,0
5,0
8,0
4,0
11,0
6,0
5,0
6,0
4,0
5,0
9,0
5,0
4,0
6,0
4,0
49,0
11,0
4,0
5,0
6,0
5,0
9,0
4,0
4,0
4,0
6,0
8,0
10,0
14,2
5,0
4,0
5,0
4,0
18,1
5,0
5,0
5,0
4,0
6,0
9,0
4,0
5,0
5,0
6,0
5,0
10,0
4,0
4,0
4,0
6,0
5,0
23,0
5,0
5,0
6,0
4,0
15,1
4,0
6,0
4,0
6,0
10,0
13,1
5,0
6,0
5,0
4,0
11,0
10,0
5,0
6,0
5,0
5,0
11,0
15,1
16,0
5,0
5,0
10,0
11,0
5,0
5,0
5,0
7,0
5,0
12,0
4,0
5,0
5,0
5,0
17,2
17,0
4,0
4,0
5,0
5,0
6,0
10,0
9,0
4,0
5,0
8,0
9,0
4,0
16,2
8,0
5,0
7,0
9,0
5,0
5,0
4,0
4,0
5,0
11,0
7,2
5,0
5,0
6,0
8,0
15,1
9,1
4,0
4,0
13,2
13,0
10,0
5,0
4,0
5,0
8,0
12,2
6,0
9,0
5,0
5,0
4,0
6,0
10,0
12,0
11,2
12,2
13,0
4,0
4,0
6,0
4,0
7,0
4,0
4,0
26,3
8,0
5,0
5,0
6,0
5,0
16,2
14,0
4,0
10,2
11,0
66,1
23,3
15,0
5,0
8,0
33,0
12,0
9,0
4,0
11,1
11,0
5,0
12,2
9,0
12,2
13,0
5,0
4,0
5,0
10,0
4,0
6,0
11,0
5,0
5,0
10,0
4,0
6,0
5,0
4,0
9,0
4,0
4,0
6,0
8,0
5,0
10,0
5,0
5,0
11,2
12,0
5,0
10,0
9,0
5,0
5,0
6,0
4,0
9,0
9,0
5,0
7,0
4,0
7,0
9,0
5,0
11,2
12,0
5,0
5,0
9,0
4,0
6,0
4,0
5,0
5,0
9,0
5,0
6,0
5,0
4,0
10,0
13,2
14,0
10,0
4,0
6,0
9,0
22,0
4,0
5,0
5,0
7,0
6,0
10,0
5,0
4,0
4,0
6,0
4,0
10,0
5,0
6,0
10,1
18,2
4,0
8,0
4,0
5,0
7,0
6,0
5,0
9,0
5,0
5,0
5,0
8,0
5,0
10,0
9,0
11,1
12,0
6,0
5,0
10,0
10,0
5,0
7,0
5,0
11,0
5,0
5,0
102,0
102,0
11,0
13,0
5,0
12,1
13,0
5,0
5,0
9,0
8,0
5,0
7,0
5,0
4,0
10,0
7,0
5,0
5,0
6,0
5,0
9,0
4,0
5,0
4,0
6,0
11,0
12,0
47,0
12,0
14,0
7,0
5,0
10,0
5,0
8,0
4,0
6,0
5,0
13,0
5,0
5,0
6,0
4,0
10,0
4,0
5,0
7,0
4,0
5,0
10,0
4,0
7,0
4,0
5,0
5,0
9,0
4,0
8,0
5,0
4,0
12,0
11,0
26,1
9,0
6,0
7,0
6,0
9,0
5,0
5,0
5,0
6,0
5,0
10,0
5,0
4,0
5,0
6,0
5,0
9,0
5,0
4,0
6,0
8,0
10,0
4,0
5,0
5,0
4,0
6,0
11,0
5,0
5,0
5,0
7,0
5,0
10,0
10,0
5,0
8,0
5,0
4,0
9,0
5,0
4,0
6,0
4,0
4,0
10,0
5,0
7,0
5,0
4,0
5,0
10,0
12,0
14,1
6,0
7,0
5,0
11,0
10,0
5,0
5,0
6,0
10,0
13,0
5,0
5,0
5,0
5,0
10,0
12,0
5,0
4,0
16,2
5,0
12,0
6,0
5,0
5,0
5,0
7,0
10,0
5,0
5,0
5,0
6,0
6,0
10,0
14,1
10,0
7,0
14,1
7,0
21,0
19,2
5,0
7,0
8,0
5,0
14,2
68,0
60,0
61,0
17,0
5,0
13,0
15,0
14,0
14,0
19,0
20,0
19,0
19,0
19,0
20,0
22,0
21,0
18,0
18,0
18,0
18,0
18,0
17,0
19,0
21,0
21,0
20,0
19,0
18,0
18,0
17,0
17,0
19,0
25,0
25,0
25,0
24,0
22,0
22,0
22,2
25,0
23,0
23,0
22,0
22,0
21,0
21,0
19,0
20,0
24,0
23,0
23,0
22,0
20,0
21,0
20,0
19,0
18,0
22,0
22,0
22,0
22,0
19,0
19,0
19,0
19,0
19,0
19,0
10,0
15,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
22,0
23,0
23,0
22,0
22,0
21,0
20,0
20,0
19,0
19,0
21,0
21,0
20,0
19,0
19,0
18,0
19,0
18,0
16,0
12,0
4,0
10,0
10,2
23,2
4,0
5,0
4,0
5,0
11,2
10,0
12,0
5,0
4,0
7,1
4,0
11,0
7,0
5,0
15,2
4,0
11,0
11,0
4,0
4,0
5,0
5,0
11,0
4,0
6,0
4,0
4,0
4,0
4,0
17,2
18,0
19,1
12,2
4,0
5,0
5,0
11,0
5,0
5,0
4,0
10,0
11,0
4,0
5,0
13,2
5,0
4,0
6,0
9,0
9,0
4,0
4,0
4,0
7,0
10,0
9,0
7,0
10,1
5,0
10,0
12,0
11,1
9,0
9,1
5,0
7,0
9,0
4,0
4,0
10,2
4,0
6,0
11,0
4,0
4,0
4,0
16,2
4,0
11,0
4,0
4,0
4,0
4,0
11,0
5,0
4,0
4,0
5,0
7,0
10,0
5,0
4,0
4,0
4,0
6,0
10,0
14,2
5,0
5,0
4,0
6,0
10,0
4,0
4,0
5,0
5,0
10,0
12,0
4,0
4,0
4,0
4,0
6,0
28,3
4,0
4,0
5,0
11,0
6,0
12,0
4,0
5,0
5,0
5,0
4,0
11,0
4,0
4,0
18,1
4,0
11,0
4,0
5,0
6,0
5,0
55,0
11,0
13,0
4,0
4,0
15,0
5,0
10,0
12,0
14,2
12,0
4,0
9,0
11,0
4,0
4,0
4,0
5,0
12,1
12,0
6,0
4,0
5,0
4,0
4,0
9,0
11,0
5,0
5,0
4,0
4,0
10,0
5,0
6,0
5,0
5,0
10,0
18,1
5,0
6,0
6,0
11,0
5,0
5,0
7,0
5,0
5,0
4,0
15,0
15,0
4,0
4,0
16,1
4,0
10,0
